planet_name,host_star,biosignature_score,habitability_score,detectability_score,biosignature_potential,stellar_activity,radius_earth,mass_earth,orbital_period,equilibrium_temp,stellar_temp,discovery_year,ml_prediction,ml_class,ml_confidence
KELT-8 b,KELT-8,55.0,0.0,30.0,20.0,5.0,20.84874,272.69814,3.24406,,5754.0,2015,2,Medium Priority,0.9999738038130357
WASP-192 b,WASP-192,55.0,0.0,30.0,20.0,5.0,,,2.8786676,,5910.0,2019,2,Medium Priority,0.9999806628674975
Kepler-197 d,Kepler-197,55.0,10.0,25.0,20.0,0.0,1.15,,15.67756112,811.0,6004.0,2014,2,Medium Priority,0.9996807692718492
TOI-500 b,TOI-500,55.0,10.0,25.0,20.0,0.0,1.166,1.42,0.548177,1617.0,4440.0,2022,2,Medium Priority,0.9990571288310935
Kepler-102 d,Kepler-102,55.0,5.0,30.0,20.0,0.0,1.34,,10.31174786,634.0,4900.0,2014,2,Medium Priority,0.9998704653454384
Kepler-381 d,Kepler-381,55.0,5.0,30.0,20.0,0.0,1.31,,8.2563025,1408.0,6550.0,2021,2,Medium Priority,0.9999051052942642
Kepler-126 c,Kepler-126,55.0,5.0,30.0,20.0,0.0,1.56,,21.86967617,796.0,6239.0,2014,2,Medium Priority,0.9997535236319441
K2-101 b,K2-101,55.0,15.0,25.0,20.0,-5.0,2.0,,14.677286,,4819.0,2016,2,Medium Priority,0.9966355288917095
Kepler-1898 b,Kepler-1898,55.0,10.0,25.0,20.0,0.0,0.93,,4.76559135,1168.0,5702.0,2021,2,Medium Priority,0.9998001134361395
WASP-119 b,WASP-119,55.0,0.0,30.0,20.0,5.0,,,2.4998039,,5650.0,2016,2,Medium Priority,0.9999798186013578
GJ 9827 b,GJ 9827,55.0,5.0,30.0,20.0,0.0,1.68645,,1.2089755,1183.0,4199.0,2017,2,Medium Priority,0.9998813696674607
LTT 1445 A b,LTT 1445 A,55.0,5.0,30.0,20.0,0.0,1.34,2.73,5.3587635,431.0,,2019,2,Medium Priority,0.9997942313470752
Kepler-384 b,Kepler-384,55.0,20.0,15.0,20.0,0.0,1.12,,22.597053,,5577.0,2014,2,Medium Priority,0.9977918085491218
Kepler-23 b,Kepler-23,55.0,15.0,15.0,20.0,5.0,1.858,,7.10694385,,5823.0,2011,2,Medium Priority,0.9997804878066786
Kepler-186 e,Kepler-186,55.0,20.0,15.0,20.0,0.0,1.18,,22.40788397,,3876.0,2014,2,Medium Priority,0.998471926057602
Kepler-93 b,Kepler-93,55.0,5.0,30.0,20.0,0.0,1.478,4.02,4.72673978,1037.0,5655.0,2014,2,Medium Priority,0.999917705285653
TOI-3785 b,TOI-3785,55.0,0.0,30.0,20.0,5.0,5.14,14.95,4.6747373,582.0,3576.0,2023,2,Medium Priority,0.9999806735946326
WASP-76 b,WASP-76,55.0,0.0,30.0,20.0,5.0,,,1.80988043,,6250.0,2016,2,Medium Priority,0.9999878629117885
Kepler-505 b,Kepler-505,55.0,20.0,15.0,20.0,0.0,2.51,,27.52197994,313.0,3770.0,2016,2,Medium Priority,0.9984943698132368
Kepler-1298 b,Kepler-1298,55.0,10.0,25.0,20.0,0.0,1.04,,7.12811928,1261.0,6461.0,2016,2,Medium Priority,0.9998344714584406
WASP-156 b,WASP-156,55.0,0.0,30.0,20.0,5.0,5.71659,40.68224,3.836169,970.0,4910.0,2017,2,Medium Priority,0.9999837251722186
Kepler-228 b,Kepler-228,55.0,15.0,15.0,20.0,5.0,1.769,,2.56659092,,5660.0,2014,2,Medium Priority,0.9997523158602526
TOI-5882 b,TOI-5882,55.0,0.0,30.0,25.0,0.0,11.83668362,7720.05200603,7.148973,1537.0,6060.0,2025,2,Medium Priority,0.9997513885980688
Kepler-353 b,Kepler-353,55.0,20.0,15.0,20.0,0.0,0.89,,5.795278,,3903.0,2014,2,Medium Priority,0.9988898239367276
Kepler-60 d,Kepler-60,55.0,15.0,15.0,20.0,5.0,1.747,,11.8984932,,5834.0,2012,2,Medium Priority,0.9987079919224171
Kepler-1990 c,Kepler-1990,55.0,10.0,25.0,20.0,0.0,0.98,,4.06844957,1170.0,5751.0,2023,2,Medium Priority,0.999832272096027
Kepler-1035 b,Kepler-1035,55.0,10.0,25.0,20.0,0.0,1.0,,2.714077555,1228.0,5709.0,2016,2,Medium Priority,0.9998172562089848
Kepler-69 c,Kepler-69,55.0,35.0,0.0,20.0,0.0,1.73,,242.467406,286.0,5637.0,2013,2,Medium Priority,0.999571301645381
HD 63935 b,HD 63935,55.0,0.0,30.0,20.0,5.0,2.99,10.8,9.058811,911.0,5534.0,2021,2,Medium Priority,0.9999747909397063
HD 63935 b,HD 63935,55.0,0.0,30.0,20.0,5.0,2.91575244,10.5,9.058807,825.22,5513.0,2021,2,Medium Priority,0.9999747909397063
WASP-183 b,WASP-183,55.0,0.0,30.0,20.0,5.0,,,4.1117634,,5313.0,2019,2,Medium Priority,0.9999722122591054
K2-187 b,K2-187,55.0,20.0,15.0,20.0,0.0,1.2,,0.77401,,5438.0,2018,2,Medium Priority,0.9980241001895581
Kepler-204 c,Kepler-204,55.0,15.0,15.0,20.0,5.0,1.45,,25.661658,,5865.0,2014,2,Medium Priority,0.9995545981555624
WASP-47 b,WASP-47,55.0,0.0,30.0,20.0,5.0,,,4.1591492,,5552.0,2012,2,Medium Priority,0.9999746277308372
HD 163607 b,HD 163607,55.0,0.0,30.0,20.0,5.0,,,75.195,,5522.0,2010,2,Medium Priority,0.9992633536495351
Kepler-267 d,Kepler-267,55.0,20.0,15.0,20.0,0.0,2.01,,28.46462622,303.0,3807.0,2014,2,Medium Priority,0.9992528200332902
TOI-3757 b,TOI-3757,55.0,0.0,30.0,20.0,5.0,12.0,85.3,3.438753,759.0,3913.0,2022,2,Medium Priority,0.9986125323318942
TOI-1693 b,TOI-1693,55.0,5.0,30.0,20.0,0.0,1.41,,1.7666957,764.0,3499.0,2022,2,Medium Priority,0.9999215938352004
Kepler-1152 b,Kepler-1152,55.0,20.0,15.0,20.0,0.0,0.87,,1.646801908,,3964.0,2016,2,Medium Priority,0.9997109397251981
Kepler-1240 b,Kepler-1240,55.0,20.0,15.0,20.0,0.0,1.15,,4.8663815,,5682.0,2016,2,Medium Priority,0.9997092912400045
TOI-2120 b,TOI-2120,55.0,10.0,25.0,20.0,0.0,2.122,6.8,5.7998164,384.0,3131.0,2024,2,Medium Priority,0.9970318330031942
Kepler-380 b,Kepler-380,55.0,20.0,15.0,20.0,0.0,1.19,,3.930821,,6045.0,2014,2,Medium Priority,0.9987779876541435
Kepler-98 b,Kepler-98,55.0,15.0,25.0,20.0,-5.0,1.87,,1.541676628,,5567.0,2014,2,Medium Priority,0.9994889026216082
TOI-1685 b,TOI-1685,55.0,5.0,30.0,20.0,0.0,1.7,3.09,0.6691406,1069.0,3434.0,2021,2,Medium Priority,0.999541471660631
TOI-1685 b,TOI-1685,55.0,5.0,30.0,20.0,0.0,1.7,3.78,0.6691403,1069.0,3434.0,2021,2,Medium Priority,0.9995659721036408
Kepler-395 b,Kepler-395,55.0,20.0,15.0,20.0,0.0,1.11,,7.05427318,,3976.0,2014,2,Medium Priority,0.9996686447949202
Kepler-1939 b,Kepler-1939,55.0,10.0,25.0,20.0,0.0,0.92,,2.790649339,827.0,4358.0,2021,2,Medium Priority,0.9998260806373283
Kepler-1049 b,Kepler-1049,55.0,10.0,25.0,20.0,0.0,0.81,,3.27344784,625.0,3758.0,2016,2,Medium Priority,0.9996677712242321
WASP-54 b,WASP-54,55.0,0.0,30.0,20.0,5.0,,,3.69359933,,6100.0,2012,2,Medium Priority,0.9999870767751341
Kepler-220 d,Kepler-220,55.0,10.0,25.0,20.0,0.0,1.03,,28.1224655,426.0,4709.0,2014,2,Medium Priority,0.9989671772207098
Kepler-80 d,Kepler-80,55.0,15.0,20.0,20.0,0.0,1.53,6.75,3.07222,,4540.0,2014,2,Medium Priority,0.9998794341575217
TOI-858 B b,TOI-858 B,55.0,0.0,30.0,20.0,5.0,14.06727078,349.6112477,3.2797178,1529.0,5842.0,2023,2,Medium Priority,0.9999775280072152
Kepler-1445 b,Kepler-1445,55.0,10.0,25.0,20.0,0.0,0.87,,10.60052251,911.0,6086.0,2016,2,Medium Priority,0.9996682349406174
Kepler-50 c,Kepler-50,55.0,5.0,30.0,20.0,0.0,1.82,,9.37664325,1127.0,6225.0,2012,2,Medium Priority,0.9999155948316665
K2-261 b,K2-261,55.0,0.0,30.0,20.0,5.0,,,11.6334758,,5537.0,2018,2,Medium Priority,0.9999475469767969
WASP-47 d,WASP-47,55.0,0.0,30.0,20.0,5.0,,,9.03052118,,5552.0,2015,2,Medium Priority,0.9999746277308372
Kepler-1616 b,Kepler-1616,55.0,15.0,15.0,20.0,5.0,1.34,,6.76284377,,6153.0,2016,2,Medium Priority,0.9998230905764215
Kepler-1701 b,Kepler-1701,55.0,35.0,0.0,20.0,0.0,1.99,,169.133455,278.0,5380.0,2020,2,Medium Priority,0.9974755632308571
Kepler-37 d,Kepler-37,55.0,5.0,30.0,20.0,0.0,1.88,,39.79223792,456.0,5417.0,2013,2,Medium Priority,0.9996596619170214
Kepler-993 b,Kepler-993,55.0,20.0,15.0,20.0,0.0,2.22,,22.08557563,301.0,3635.0,2016,2,Medium Priority,0.9989619177937923
TOI-1685 b,TOI-1685,55.0,5.0,30.0,20.0,0.0,1.468,3.03,0.66913924,1062.0,3575.0,2021,2,Medium Priority,0.9989895890353896
GJ 357 b,GJ 357,55.0,5.0,30.0,20.0,0.0,1.217,1.84,3.93072,525.0,3505.0,2019,2,Medium Priority,0.9999545213755444
Kepler-50 b,Kepler-50,55.0,5.0,30.0,20.0,0.0,1.54,,7.8128584,1198.0,6225.0,2012,2,Medium Priority,0.9999156768707333
K2-199 b,K2-199,55.0,5.0,25.0,20.0,5.0,1.73,6.9,3.2253993,913.0,4491.0,2018,2,Medium Priority,0.9999233543669956
Kepler-249 b,Kepler-249,55.0,20.0,15.0,20.0,0.0,0.95,,3.307,,3587.0,2014,2,Medium Priority,0.9993253074310705
K2-261 b,K2-261,55.0,0.0,30.0,20.0,5.0,9.26982704,68.96876432,11.6334681,1036.0,5490.0,2018,2,Medium Priority,0.9999303493384272
K2-261 b,K2-261,55.0,0.0,30.0,20.0,5.0,9.52763359,59.75174052,11.633478,1046.0,5445.0,2018,2,Medium Priority,0.9999309966436801
Kepler-450 d,Kepler-450,55.0,10.0,25.0,20.0,0.0,0.96,,7.5143967,1199.0,6206.0,2015,2,Medium Priority,0.9998344737069094
Kepler-438 b,Kepler-438,55.0,20.0,15.0,20.0,0.0,1.13,,35.23318,,3837.0,2015,2,Medium Priority,0.9994323755411292
Kepler-1955 b,Kepler-1955,55.0,10.0,25.0,20.0,0.0,0.99,,14.2652558,833.0,5826.0,2021,2,Medium Priority,0.9996967280441961
Kepler-1542 d,Kepler-1542,55.0,10.0,25.0,20.0,0.0,1.03,,5.99273738,1111.0,5731.0,2016,2,Medium Priority,0.9998172594915898
Kepler-1055 b,Kepler-1055,55.0,20.0,15.0,20.0,0.0,1.134,,,,5682.0,2016,2,Medium Priority,0.9996551149262118
Kepler-1308 b,Kepler-1308,55.0,20.0,15.0,20.0,0.0,0.886,,,,3628.0,2016,2,Medium Priority,0.9996341958832904
Kepler-1385 b,Kepler-1385,55.0,10.0,25.0,20.0,0.0,0.84,,2.88878583,1423.0,5696.0,2016,2,Medium Priority,0.999832272096027
Kepler-1049 b,Kepler-1049,55.0,20.0,15.0,20.0,0.0,0.956,,,,3756.0,2016,2,Medium Priority,0.9996328606239951
Kepler-106 d,Kepler-106,55.0,10.0,25.0,20.0,0.0,0.99,,23.9802348,658.0,5881.0,2014,2,Medium Priority,0.9987787838121994
Kepler-1163 b,Kepler-1163,55.0,10.0,25.0,20.0,0.0,1.05,,6.11784972,1211.0,6226.0,2016,2,Medium Priority,0.9998322697596678
Kepler-1671 b,Kepler-1671,55.0,10.0,25.0,20.0,0.0,1.05,,4.167892514,984.0,5302.0,2020,2,Medium Priority,0.9998001111107045
TOI-481 b,TOI-481,55.0,0.0,30.0,20.0,5.0,,,10.3311565,,5735.0,2020,2,Medium Priority,0.999943120324024
Kepler-398 c,Kepler-398,55.0,10.0,25.0,20.0,0.0,0.98,,11.41945387,542.0,4494.0,2014,2,Medium Priority,0.9990177460607468
Kepler-1981 b,Kepler-1981,55.0,35.0,0.0,20.0,0.0,3.71,,453.543999,270.0,6109.0,2023,2,Medium Priority,0.999473271768093
Kepler-10 c,Kepler-10,55.0,0.0,30.0,20.0,5.0,2.355,11.29,45.294301,579.0,5708.0,2011,2,Medium Priority,0.9999412008071279
Kepler-338 e,Kepler-338,55.0,5.0,25.0,20.0,5.0,1.36,,9.34131,1065.0,5897.0,2014,2,Medium Priority,0.9999449833117074
Kepler-384 b,Kepler-384,55.0,15.0,15.0,20.0,5.0,1.986,,22.5965999,,5541.0,2014,2,Medium Priority,0.9988991196017051
Kepler-60 c,Kepler-60,55.0,15.0,15.0,20.0,5.0,1.79,,8.91902447,,5961.0,2012,2,Medium Priority,0.9997787516853964
Kepler-50 c,Kepler-50,55.0,5.0,30.0,20.0,0.0,1.89,,9.37663713,1125.0,6237.0,2012,2,Medium Priority,0.9999155948316665
Kepler-1582 b,Kepler-1582,55.0,20.0,15.0,20.0,0.0,0.77,,4.83817712,321.0,3089.0,2016,2,Medium Priority,0.9986556535683507
Kepler-26 d,Kepler-26,55.0,20.0,15.0,20.0,0.0,1.07,,3.543919,,4486.0,2014,2,Medium Priority,0.9989738053164691
GJ 357 b,GJ 357,55.0,5.0,30.0,20.0,0.0,1.26995,,3.9306027,561.0,3505.0,2019,2,Medium Priority,0.9999160357245463
Kepler-333 b,Kepler-333,55.0,15.0,15.0,25.0,0.0,1.61,28.2,12.551,,,2014,2,Medium Priority,0.9972837173880186
Kepler-384 c,Kepler-384,55.0,15.0,15.0,20.0,5.0,1.34,,45.3485277,,5688.0,2014,2,Medium Priority,0.999478519223731
Kepler-206 b,Kepler-206,55.0,20.0,15.0,20.0,0.0,1.2,,7.781987,,5764.0,2014,2,Medium Priority,0.9990781177824197
Kepler-327 b,Kepler-327,55.0,20.0,15.0,20.0,0.0,1.12,,2.54954597,,3864.0,2014,2,Medium Priority,0.9992723708284413
L 98-59 c,L 98-59,55.0,5.0,30.0,20.0,0.0,1.35,2.42,3.6904,517.0,3412.0,2019,2,Medium Priority,0.9999361648239097
Kepler-312 b,Kepler-312,55.0,10.0,25.0,20.0,0.0,0.98,,1.77244975,1641.0,6173.0,2014,2,Medium Priority,0.9998165353922914
Kepler-186 b,Kepler-186,55.0,5.0,30.0,20.0,0.0,1.31,,3.88675809,579.0,3761.0,2014,2,Medium Priority,0.9993865359841999
Kepler-108 c,Kepler-108,55.0,20.0,10.0,20.0,5.0,3.4,,190.3134,306.0,5632.0,2014,2,Medium Priority,0.9957490083017443
Kepler-37 c,Kepler-37,55.0,0.0,30.0,20.0,5.0,0.75,,21.302,538.0,5288.0,2013,2,Medium Priority,0.999942998312007
Kepler-68 b,Kepler-68,55.0,0.0,30.0,20.0,5.0,2.29,,5.398753927,,5864.0,2013,2,Medium Priority,0.9999659938245756
Kepler-1361 b,Kepler-1361,55.0,20.0,15.0,20.0,0.0,0.86,,3.57554956,,5131.0,2016,2,Medium Priority,0.9996417312302615
TOI-824 b,TOI-824,55.0,0.0,30.0,20.0,5.0,,,1.392975,,4600.0,2020,2,Medium Priority,0.9999835442780051
TOI-2141 c,TOI-2141,55.0,0.0,30.0,20.0,5.0,,,5.4624,1095.0,5635.0,2025,2,Medium Priority,0.9999612244986033
TOI-2141 b,TOI-2141,55.0,0.0,30.0,20.0,5.0,3.147,20.1,18.261608,728.0,5635.0,2023,2,Medium Priority,0.9999369301158678
TRAPPIST-1 g,TRAPPIST-1,55.0,20.0,15.0,20.0,0.0,1.148,1.148,,,,2017,2,Medium Priority,0.999709298276157
TRAPPIST-1 f,TRAPPIST-1,55.0,20.0,15.0,20.0,0.0,1.046,0.934,,,,2017,2,Medium Priority,0.999709298276157
K2-24 b,K2-24,55.0,0.0,30.0,20.0,5.0,5.68,21.0,20.8851,767.0,5743.0,2016,2,Medium Priority,0.9998997940733306
Kepler-505 b,Kepler-505,55.0,20.0,15.0,20.0,0.0,2.47,,27.52194772,314.0,3780.0,2016,2,Medium Priority,0.9984943698132368
Kepler-144 c,Kepler-144,55.0,10.0,25.0,20.0,0.0,1.1,,10.10463505,923.0,6363.0,2014,2,Medium Priority,0.9997807235744186
Kepler-62 f,Kepler-62,55.0,35.0,0.0,20.0,0.0,1.42,,267.283301,205.0,4797.0,2013,2,Medium Priority,0.9990137571042199
WASP-11 b,WASP-11,55.0,0.0,30.0,20.0,5.0,11.09691,156.37236,3.72247967,992.0,4900.0,2008,2,Medium Priority,0.9999672669747026
TOI-776 b,TOI-776,55.0,0.0,30.0,20.0,5.0,,,8.24663,,3709.0,2020,2,Medium Priority,0.9999850127167323
Kepler-1650 b,Kepler-1650,55.0,20.0,15.0,20.0,0.0,0.96,,1.53818001,,3410.0,2017,2,Medium Priority,0.9992870971678802
Kepler-18 b,Kepler-18,55.0,15.0,15.0,20.0,5.0,2.0,6.9,3.504725,,5345.0,2011,2,Medium Priority,0.9994569193376418
Kepler-282 c,Kepler-282,55.0,15.0,15.0,20.0,5.0,1.26,,13.639525,,5699.0,2014,2,Medium Priority,0.999466444961844
Kepler-332 b,Kepler-332,55.0,20.0,15.0,20.0,0.0,1.17,,7.626324,,4955.0,2014,2,Medium Priority,0.9990025090574293
Kepler-1408 b,Kepler-1408,55.0,10.0,25.0,20.0,0.0,0.84,,2.99793191,1512.0,6295.0,2016,2,Medium Priority,0.9998344737061562
TRAPPIST-1 g,TRAPPIST-1,55.0,10.0,25.0,20.0,0.0,1.127,1.34,12.35294,198.6,2559.0,2017,2,Medium Priority,0.9989866030270921
Kepler-126 c,Kepler-126,55.0,5.0,30.0,20.0,0.0,1.51,,21.86965714,790.0,6214.0,2014,2,Medium Priority,0.9996868517078378
Kepler-197 b,Kepler-197,55.0,10.0,25.0,20.0,0.0,1.07,,5.59931973,1143.0,6004.0,2014,2,Medium Priority,0.9998196543667555
Kepler-189 b,Kepler-189,55.0,15.0,15.0,20.0,5.0,1.39,,10.39990194,,5169.0,2014,2,Medium Priority,0.9994339827300067
Kepler-1142 b,Kepler-1142,55.0,15.0,15.0,20.0,5.0,1.47,,18.3027248,,5685.0,2016,2,Medium Priority,0.9995657242891085
Kepler-1179 b,Kepler-1179,55.0,20.0,15.0,20.0,0.0,1.196,,2.685057492,,5133.0,2016,2,Medium Priority,0.9996713701015582
Kepler-1939 b,Kepler-1939,55.0,10.0,25.0,20.0,0.0,0.92,,2.790649339,827.0,4358.0,2021,2,Medium Priority,0.9998260806373283
WASP-84 b,WASP-84,55.0,0.0,30.0,20.0,5.0,10.558878,220.57402,8.5234865,,5300.0,2014,2,Medium Priority,0.9999706767429324
Kepler-1278 b,Kepler-1278,55.0,15.0,15.0,20.0,5.0,1.231,,3.23941344,,6010.0,2016,2,Medium Priority,0.9998151645876672
WASP-69 b,WASP-69,55.0,0.0,30.0,20.0,5.0,11.847913,79.4575,3.8681382,,4700.0,2014,2,Medium Priority,0.9999708871595748
Kepler-430 b,Kepler-430,55.0,15.0,15.0,20.0,5.0,1.98,,35.9682344,,5917.0,2015,2,Medium Priority,0.9991566952547328
Kepler-1694 b,Kepler-1694,55.0,20.0,15.0,20.0,0.0,1.17986031,,3.89526,,4954.0,2020,2,Medium Priority,0.9992144400592418
Kepler-1398 b,Kepler-1398,55.0,20.0,15.0,20.0,0.0,0.9,,2.78815679,,6126.0,2016,2,Medium Priority,0.9996764936076182
Kepler-1049 b,Kepler-1049,55.0,10.0,25.0,20.0,0.0,0.87,,3.273460736,620.0,3809.0,2016,2,Medium Priority,0.9996684570891047
Kepler-1542 e,Kepler-1542,55.0,20.0,15.0,20.0,0.0,0.941,,,,5545.0,2016,2,Medium Priority,0.9996846993644978
Kepler-1911 b,Kepler-1911,55.0,10.0,25.0,20.0,0.0,1.03,,5.99078221,987.0,5721.0,2021,2,Medium Priority,0.9998344743085676
LTT 1445 A b,LTT 1445 A,55.0,5.0,30.0,20.0,0.0,1.38,2.2,5.35882,433.0,3337.0,2019,2,Medium Priority,0.9998378828497094
K2-38 c,K2-38,55.0,0.0,30.0,20.0,5.0,2.29,8.3,10.56103,916.0,5731.0,2016,2,Medium Priority,0.999950454047056
Wolf 503 b,Wolf 503,55.0,0.0,30.0,20.0,5.0,2.043,6.27,6.00127,789.0,4716.0,2018,2,Medium Priority,0.9999568316287631
Kepler-1888 b,Kepler-1888,55.0,10.0,25.0,20.0,0.0,1.13,,11.39170568,1011.0,5675.0,2021,2,Medium Priority,0.9996134031181603
Wolf 503 b,Wolf 503,55.0,0.0,30.0,20.0,5.0,2.03,,6.00118,805.0,4716.0,2018,2,Medium Priority,0.9999829639107535
Kepler-1972 b,Kepler-1972,55.0,10.0,25.0,20.0,0.0,0.98,,7.5459119,1392.0,6003.0,2022,2,Medium Priority,0.9998344737069012
Kepler-1617 b,Kepler-1617,55.0,20.0,15.0,20.0,0.0,1.2,,27.4785572,,6167.0,2016,2,Medium Priority,0.9991218255690877
Kepler-37 c,Kepler-37,55.0,0.0,30.0,20.0,5.0,0.75,12.0,21.302,,5417.0,2013,2,Medium Priority,0.9999340802988675
LP 791-18 c,LP 791-18,55.0,10.0,30.0,20.0,-5.0,2.31,,4.989963,370.0,2960.0,2019,2,Medium Priority,0.9998125505373602
TOI-286 b,TOI-286,55.0,5.0,30.0,20.0,0.0,1.40246,,4.5117221,850.0,5245.0,2024,2,Medium Priority,0.9999099876965087
TRAPPIST-1 b,TRAPPIST-1,55.0,10.0,25.0,20.0,0.0,1.086,0.85,1.51087081,400.1,2559.0,2016,2,Medium Priority,0.9999063438661021
Kepler-169 c,Kepler-169,55.0,20.0,15.0,20.0,0.0,1.19,,6.19543693,,5070.0,2014,2,Medium Priority,0.9996886772017813
KELT-6 b,KELT-6,55.0,0.0,30.0,20.0,5.0,13.372,136.661,7.8457,1313.0,6102.0,2014,2,Medium Priority,0.9999844549391423
Kepler-1063 b,Kepler-1063,55.0,5.0,25.0,20.0,5.0,1.26,,14.079698,686.0,5530.0,2016,2,Medium Priority,0.9996790291205288
TOI-1411 b,TOI-1411,55.0,5.0,30.0,20.0,0.0,1.36,,1.4520358,1136.0,4266.0,2022,2,Medium Priority,0.9999037271503017
WASP-160 B b,WASP-160 B,55.0,0.0,30.0,20.0,5.0,12.21781,88.35674,3.7684952,1119.0,5298.0,2018,2,Medium Priority,0.9999852285670164
HAT-P-17 b,HAT-P-17,55.0,0.0,30.0,20.0,5.0,,,10.3385346,,5246.0,2010,2,Medium Priority,0.9999292547896825
Kepler-37 c,Kepler-37,55.0,0.0,30.0,20.0,5.0,0.718,,21.30199109,,5348.0,2013,2,Medium Priority,0.9993610841430315
Kepler-1568 b,Kepler-1568,55.0,15.0,15.0,20.0,5.0,1.388,,20.925392,,5848.0,2016,2,Medium Priority,0.9994581583292906
HD 117618 b,HD 117618,55.0,0.0,30.0,20.0,5.0,,,25.8,,5855.0,2004,2,Medium Priority,0.9999753967355982
TOI-1260 d,TOI-1260,55.0,0.0,30.0,20.0,5.0,3.12,11.84,16.608164,499.0,4227.0,2022,2,Medium Priority,0.999942187676189
Kepler-106 d,Kepler-106,55.0,10.0,25.0,20.0,0.0,0.99,,23.9802348,658.0,5881.0,2014,2,Medium Priority,0.9987787838121994
KIC 9663113 b,KIC 9663113,55.0,35.0,0.0,20.0,0.0,3.78,,572.383277,232.0,6065.0,2015,2,Medium Priority,0.999409398565861
GJ 3512 c,GJ 3512,55.0,0.0,30.0,20.0,5.0,,,1599.6,,3081.0,2020,2,Medium Priority,0.9982280436445657
GJ 3512 b,GJ 3512,55.0,0.0,30.0,20.0,5.0,,,203.69,,3081.0,2019,2,Medium Priority,0.9968261581975721
K2-3 b,K2-3,55.0,0.0,30.0,20.0,5.0,2.078,5.11,10.0546535,501.3,3844.0,2015,2,Medium Priority,0.9999850973451766
HD 175607 b,HD 175607,55.0,0.0,30.0,20.0,5.0,,,29.01,,5392.0,2015,2,Medium Priority,0.9999677463690297
Kepler-220 d,Kepler-220,55.0,20.0,15.0,20.0,0.0,0.949,,,,4500.0,2014,2,Medium Priority,0.999666833792526
Kepler-1981 b,Kepler-1981,55.0,35.0,0.0,20.0,0.0,3.71,,453.543999,270.0,6109.0,2023,2,Medium Priority,0.999473271768093
Kepler-81 b,Kepler-81,55.0,5.0,30.0,20.0,0.0,1.92,,5.95487022,541.0,3896.0,2012,2,Medium Priority,0.9994203522144827
Kepler-197 d,Kepler-197,55.0,10.0,25.0,20.0,0.0,1.15,,15.67756112,811.0,6004.0,2014,2,Medium Priority,0.9996807692718492
Kepler-126 b,Kepler-126,55.0,5.0,30.0,20.0,0.0,1.34,,10.49566303,1009.0,6214.0,2014,2,Medium Priority,0.999698601563194
TRAPPIST-1 b,TRAPPIST-1,55.0,10.0,25.0,20.0,0.0,,,1.51088432,397.6,2520.0,2016,2,Medium Priority,0.9974482097935592
WASP-185 b,WASP-185,55.0,0.0,30.0,20.0,5.0,14.01125,311.4734,9.38755,1160.0,5900.0,2019,2,Medium Priority,0.9999851437940763
TRAPPIST-1 e,TRAPPIST-1,55.0,20.0,15.0,20.0,0.0,0.91,0.772,,,,2017,2,Medium Priority,0.9997093013542218
TRAPPIST-1 c,TRAPPIST-1,55.0,20.0,15.0,20.0,0.0,1.095,1.156,,,,2016,2,Medium Priority,0.999709298276157
Kepler-1339 b,Kepler-1339,55.0,10.0,25.0,20.0,0.0,1.08,,1.341555127,1967.0,5738.0,2016,2,Medium Priority,0.9997408063501673
Kepler-1408 b,Kepler-1408,55.0,10.0,25.0,20.0,0.0,0.84,,2.99793191,1512.0,6295.0,2016,2,Medium Priority,0.9998344737061562
Kepler-888 b,Kepler-888,55.0,15.0,15.0,20.0,5.0,1.811,,70.6979061,,5739.0,2016,2,Medium Priority,0.9750524861289398
Kepler-431 b,Kepler-431,55.0,20.0,15.0,20.0,0.0,1.088,,,,5976.0,2015,2,Medium Priority,0.9996880679813644
Kepler-37 d,Kepler-37,55.0,15.0,20.0,20.0,0.0,1.917,,,,5348.0,2013,2,Medium Priority,0.9958094870897958
Kepler-377 b,Kepler-377,55.0,15.0,15.0,20.0,5.0,1.491,,12.5094525,,5924.0,2014,2,Medium Priority,0.9989443707611636
HD 191939 d,HD 191939,55.0,0.0,30.0,20.0,5.0,3.04,5.8,38.3525,549.0,5348.0,2020,2,Medium Priority,0.999950369919741
HD 191939 c,HD 191939,55.0,0.0,30.0,20.0,5.0,,,28.5805,,5348.0,2020,2,Medium Priority,0.9999180589747364
Kepler-10 c,Kepler-10,55.0,0.0,30.0,20.0,5.0,2.19,,45.29406,505.0,5627.0,2011,2,Medium Priority,0.9999459654035381
Kepler-310 b,Kepler-310,55.0,20.0,15.0,20.0,0.0,1.19,,13.930698,,5797.0,2014,2,Medium Priority,0.996263210366605
Kepler-1638 b,Kepler-1638,55.0,35.0,0.0,20.0,0.0,1.7,,259.33683,281.0,5906.0,2016,2,Medium Priority,0.9993279247136382
K2-210 b,K2-210,55.0,20.0,15.0,20.0,0.0,0.86,,0.57023,,5500.0,2018,2,Medium Priority,0.9990765703880737
HAT-P-20 b,HAT-P-20,55.0,0.0,30.0,20.0,5.0,9.718,2302.899,2.875317,970.0,4595.0,2010,2,Medium Priority,0.9999838268380559
TOI-286 c,TOI-286,55.0,5.0,30.0,20.0,0.0,1.84555,,39.361947,606.0,5245.0,2024,2,Medium Priority,0.9997280085815493
TOI-1444 b,TOI-1444,55.0,15.0,20.0,20.0,0.0,1.397,3.87,0.4702694,,5430.0,2021,2,Medium Priority,0.9994885754008099
